OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data
183,06,087,100400,2,060871004002,Block Group 2,G5030,S,932861,0,+36.9912791,-122.0515299,0.047885053002596,9.442458383297861e-5,15000US060871004002
184,06,087,101100,4,060871011004,Block Group 4,G5030,S,861324,1155268,+36.9532600,-122.0293709,0.06778686979192626,0.0002040197194486303,15000US060871011004
185,06,087,100800,3,060871008003,Block Group 3,G5030,S,449692,0,+36.9776004,-122.0195361,0.02926834172134889,4.551011594039891e-5,15000US060871008003
186,06,085,505401,2,060855054012,Block Group 2,G5030,S,301859,0,+37.3509116,-121.9908448,0.03098296872983864,3.069774112416226e-5,15000US060855054012
187,06,085,505401,3,060855054013,Block Group 3,G5030,S,213880,0,+37.3476415,-121.9924840,0.024215339130924506,2.1749623636399115e-5,15000US060855054013
188,06,085,505401,5,060855054015,Block Group 5,G5030,S,193390,0,+37.3479444,-121.9816005,0.023476010631963765,1.9665995049368357e-5,15000US060855054015
189,06,085,505402,1,060855054021,Block Group 1,G5030,S,275267,0,+37.3492776,-121.9709998,0.021431712203881736,2.7992697040583123e-5,15000US060855054021
190,06,067,005202,1,060670052021,Block Group 1,G5030,S,1054839,89797,+38.5599201,-121.4021492,0.04924125181181634,0.0001183019140166193,15000US060670052021
191,06,067,005505,3,060670055053,Block Group 3,G5030,S,438509,0,+38.6009859,-121.4063119,0.027883687153340973,4.534744452600559e-5,15000US060670055053
192,06,067,005509,2,060670055092,Block Group 2,G5030,S,22920,0,+38.5861532,-121.4146202,0.006082390300735174,2.3697420829307015e-6,15000US060670055092
193,06,067,005601,4,060670056014,Block Group 4,G5030,S,662045,0,+38.5995193,-121.3876030,0.03335296353459767,6.84626291198247e-5,15000US060670056014
194,06,067,006701,3,060670067013,Block Group 3,G5030,S,642377,0,+38.6512538,-121.4523182,0.033140281708884646,6.647593764891849e-5,15000US060670067013
195,06,085,506000,2,060855060002,Block Group 2,G5030,S,277773,0,+37.3398885,-121.9608485,0.02612349069645487,2.82441416741124e-5,15000US060855060002
196,06,085,506000,3,060855060003,Block Group 3,G5030,S,599058,0,+37.3346849,-121.9654943,0.03871682118824784,6.090885169420249e-5,15000US060855060003
197,06,085,506000,4,060855060004,Block Group 4,G5030,S,152568,0,+37.3393686,-121.9641618,0.01678027476384242,1.5513174825359046e-5,15000US060855060004
198,06,085,506101,1,060855061011,Block Group 1,G5030,S,435476,0,+37.3334873,-121.9774116,0.02615402415928885,4.427558133189763e-5,15000US060855061011
199,06,085,506101,2,060855061012,Block Group 2,G5030,S,617545,0,+37.3340919,-121.9841821,0.03227229765616683,6.278767418400175e-5,15000US060855061012
200,06,085,506101,3,060855061013,Block Group 3,G5030,S,456946,0,+37.3348816,-121.9919527,0.028013999846517628,4.6459557669584756e-5,15000US060855061013
201,06,057,000105,3,060570001053,Block Group 3,G5030,S,22200061,29143,+39.0516565,-121.1283307,0.33783923919192493,0.002313413581406706,15000US060570001053
202,06,029,003805,3,060290038053,Block Group 3,G5030,S,740953,0,+35.4094576,-119.1145612,0.03365109463071687,7.352520847183842e-5,15000US060290038053
203,06,029,003805,2,060290038052,Block Group 2,G5030,S,1244563,0,+35.4120289,-119.1232998,0.046353463863193105,0.00012350245119420168,15000US060290038052
204,06,029,004301,1,060290043011,Block Group 1,G5030,S,78830387,0,+35.5667190,-119.3549673,0.5020076717016033,0.007837438390162963,15000US060290043011
205,06,029,004301,2,060290043012,Block Group 2,G5030,S,15728431,0,+35.6088352,-119.3307225,0.24471814210498385,0.0015645515446642692,15000US060290043012
206,06,029,004000,1,060290040001,Block Group 1,G5030,S,29538961,0,+35.5228503,-119.2806970,0.414239829304378,0.0029345379723984774,15000US060290040001
207,06,029,004402,2,060290044022,Block Group 2,G5030,S,668577,0,+35.5851658,-119.3353522,0.03639434628009839,6.64859643008344e-5,15000US060290044022
208,06,029,004604,2,060290046042,Block Group 2,G5030,S,61523150,141267,+35.7478582,-119.2921321,0.4679284911751994,0.006144760997934679,15000US060290046042
209,06,029,005003,2,060290050032,Block Group 2,G5030,S,7937772,0,+35.7420434,-119.2325092,0.13004888383277344,0.0007908888875452164,15000US060290050032
210,06,085,507001,3,060855070013,Block Group 3,G5030,S,802813,0,+37.2301197,-121.9679437,0.039228240587481054,8.151351711326312e-5,15000US060855070013
211,06,085,507002,1,060855070021,Block Group 1,G5030,S,1332011,0,+37.2216833,-121.9641798,0.05327908548816292,0.00013523062916925914,15000US060855070021
212,06,081,607600,1,060816076001,Block Group 1,G5030,S,588108,0,+37.5590830,-122.3039755,0.05527412072793718,5.997051094769364e-5,15000US060816076001
213,06,067,007416,2,060670074162,Block Group 2,G5030,S,539226,0,+38.6780723,-121.3540494,0.03328751690699285,5.582186494052934e-5,15000US060670074162
214,06,067,007421,3,060670074213,Block Group 3,G5030,S,859013,0,+38.7076566,-121.3401126,0.04257305371736739,8.896289826757245e-5,15000US060670074213
215,06,067,007426,1,060670074261,Block Group 1,G5030,S,603826,0,+38.7107725,-121.3804153,0.03524005446885596,6.253769419469527e-5,15000US060670074261
216,06,067,007427,1,060670074271,Block Group 1,G5030,S,476224,0,+38.7143499,-121.3866519,0.03204512539755493,4.932430667196961e-5,15000US060670074271
217,06,067,007427,2,060670074272,Block Group 2,G5030,S,416775,0,+38.7153828,-121.3772662,0.030655281732169075,4.316761099129486e-5,15000US060670074272
218,06,067,007427,3,060670074273,Block Group 3,G5030,S,1078171,0,+38.7084320,-121.3694192,0.045741681840991914,0.00011166132486936341,15000US060670074273
219,06,067,007429,1,060670074291,Block Group 1,G5030,S,374428,0,+38.7010573,-121.3601912,0.026143202002052036,3.877381951082487e-5,15000US060670074291
220,06,067,007429,2,060670074292,Block Group 2,G5030,S,309902,0,+38.6966616,-121.3528584,0.02331998978493378,3.208988123563593e-5,15000US060670074292
221,06,067,007429,3,060670074293,Block Group 3,G5030,S,314861,0,+38.6964663,-121.3593670,0.023837512898568256,3.2603367701363524e-5,15000US060670074293
222,06,085,507703,2,060855077032,Block Group 2,G5030,S,877850,0,+37.3277333,-122.0650505,0.03807434225342651,8.924583928879526e-5,15000US060855077032
223,06,037,482301,2,060374823012,Block Group 2,G5030,S,137038,0,+34.0743493,-118.0946946,0.021117359494560298,1.3384376342187913e-5,15000US060374823012
224,06,037,482522,1,060374825221,Block Group 1,G5030,S,692045,0,+34.0424323,-118.0906315,0.05232049587088384,6.756614736669721e-5,15000US060374825221
225,06,037,482522,2,060374825222,Block Group 2,G5030,S,247235,0,+34.0383293,-118.0900379,0.02505977850769924,2.413707633241472e-5,15000US060374825222
226,06,037,482600,1,060374826001,Block Group 1,G5030,S,565945,0,+34.0494489,-118.1093527,0.048939955415648884,5.525892522814186e-5,15000US060374826001
227,06,037,482600,2,060374826002,Block Group 2,G5030,S,1361059,130228,+34.0472694,-118.1133924,0.06963170854174201,0.00014560558361825408,15000US060374826002
228,06,037,482600,3,060374826003,Block Group 3,G5030,S,294943,0,+34.0525253,-118.1237382,0.042679351658445185,2.8799161230501928e-5,15000US060374826003
229,06,037,482600,4,060374826004,Block Group 4,G5030,S,492170,0,+34.0479670,-118.1235548,0.03672017909071466,4.805462688682858e-5,15000US060374826004
230,06,083,000400,2,060830004002,Block Group 2,G5030,S,362103,1642,+34.4376428,-119.7073250,0.0308799812933165,3.5677455990432714e-5,15000US060830004002
231,06,083,000400,5,060830004005,Block Group 5,G5030,S,294263,0,+34.4288798,-119.7042491,0.021858465477286405,2.88595894689235e-5,15000US060830004005
232,06,083,000501,3,060830005013,Block Group 3,G5030,S,495387,0,+34.4489022,-119.7148776,0.04571455315993325,4.859557308624626e-5,15000US060830005013
233,06,083,000502,4,060830005024,Block Group 4,G5030,S,488071,0,+34.4443734,-119.7309576,0.02891755239477987,4.787541331477108e-5,15000US060830005024
234,06,083,000502,5,060830005025,Block Group 5,G5030,S,526786,0,+34.4449583,-119.7365012,0.030158026355555995,5.1673337890510206e-5,15000US060830005025
235,06,083,000502,6,060830005026,Block Group 6,G5030,S,773944,0,+34.4477144,-119.7412866,0.049436815531057464,7.592006639981287e-5,15000US060830005026
236,06,083,002913,2,060830029132,Block Group 2,G5030,S,941231,0,+34.4433713,-119.8070740,0.05081729162965998,9.232527592882857e-5,15000US060830029132
237,06,083,002914,1,060830029141,Block Group 1,G5030,S,234278,0,+34.4443956,-119.8269136,0.021021470955956266,2.29806148585163e-5,15000US060830029141
238,06,083,002914,2,060830029142,Block Group 2,G5030,S,668621,0,+34.4423715,-119.8228749,0.0474657565598719,6.558410054110975e-5,15000US060830029142
239,06,037,482701,2,060374827012,Block Group 2,G5030,S,216126,0,+34.0350774,-118.1375338,0.019724532400180243,2.1099030832166765e-5,15000US060374827012
240,06,067,007501,1,060670075011,Block Group 1,G5030,S,633812,0,+38.6755270,-121.3430445,0.05633001608480615,6.561136831521264e-5,15000US060670075011
241,06,067,007501,2,060670075012,Block Group 2,G5030,S,320086,0,+38.6699536,-121.3407420,0.025944684296270174,3.313234705739264e-5,15000US060670075012
242,06,067,007501,3,060670075013,Block Group 3,G5030,S,290807,0,+38.6733315,-121.3415544,0.026941369795393695,3.0102779265500375e-5,15000US060670075013
243,06,085,506102,1,060855061021,Block Group 1,G5030,S,453034,0,+37.3364650,-121.9718594,0.02828327710127791,4.606277495537489e-5,15000US060855061021
244,06,085,506102,2,060855061022,Block Group 2,G5030,S,683604,0,+37.3281570,-121.9711480,0.036251467827271386,6.949823544053513e-5,15000US060855061022
245,06,085,506103,1,060855061031,Block Group 1,G5030,S,507209,0,+37.3265390,-121.9787538,0.03018564325709197,5.156414803788316e-5,15000US060855061031
246,06,085,506103,3,060855061033,Block Group 3,G5030,S,299562,0,+37.3253421,-121.9904090,0.024314007476551602,3.04539437056543e-5,15000US060855061033
247,06,085,506103,4,060855061034,Block Group 4,G5030,S,434717,0,+37.3283985,-121.9917493,0.03879608210152378,4.4195388251850096e-5,15000US060855061034
248,06,085,506202,1,060855062021,Block Group 1,G5030,S,866065,0,+37.3062289,-121.9869212,0.04578155660486562,8.80232211700645e-5,15000US060855062021
249,06,067,007501,5,060670075015,Block Group 5,G5030,S,738067,0,+38.6641209,-121.3514365,0.0383091005020414,7.639145167922578e-5,15000US060670075015
250,06,067,007424,1,060670074241,Block Group 1,G5030,S,884372,0,+38.6643597,-121.3709780,0.04746022151893467,9.153460076340827e-5,15000US060670074241
251,06,067,007503,1,060670075031,Block Group 1,G5030,S,242863,0,+38.6582201,-121.3389373,0.02041817590818615,2.5134890011375407e-5,15000US060670075031
252,06,067,007503,2,060670075032,Block Group 2,G5030,S,640859,0,+38.6572385,-121.3459475,0.032432550353177755,6.632386500278742e-5,15000US060670075032
253,06,067,007503,4,060670075034,Block Group 4,G5030,S,621510,0,+38.6568988,-121.3599334,0.035685798371815514,6.432153329361444e-5,15000US060670075034
254,06,067,007504,1,060670075041,Block Group 1,G5030,S,1913877,0,+38.6467373,-121.3692863,0.07069330625495703,0.00019804354381485666,15000US060670075041
255,06,109,002200,6,061090022006,Block Group 6,G5030,S,8533023,10445,+37.9907642,-120.3050883,0.1694933153777887,0.0008762227266904238,15000US061090022006
256,06,109,003100,5,061090031005,Block Group 5,G5030,S,1433840366,21073971,+38.2247004,-119.7599789,2.387269690581763,0.14960546640286698,15000US061090031005
257,06,109,004100,1,061090041001,Block Group 1,G5030,S,2633017,0,+37.9806850,-120.3587860,0.0868503984052609,0.000270008384482806,15000US061090041001
258,06,085,507100,2,060855071002,Block Group 2,G5030,S,612427,0,+37.2309182,-121.9776371,0.03782480703895341,6.218343524172188e-5,15000US060855071002
259,06,115,040303,1,061150403031,Block Group 1,G5030,S,4608620,0,+39.1202768,-121.5418280,0.11538482010831734,0.00048002639389841724,15000US061150403031
260,06,115,040700,1,061150407001,Block Group 1,G5030,S,9707062,0,+39.0444713,-121.5681392,0.14477207662785463,0.0010100037277955551,15000US061150407001
261,06,081,608502,1,060816085021,Block Group 1,G5030,S,509358,0,+37.5317305,-122.2825353,0.03630703874514716,5.192262369576875e-5,15000US060816085021
262,06,037,480804,2,060374808042,Block Group 2,G5030,S,356324,0,+34.0958657,-118.1511844,0.0391208830459175,3.48101502493873e-5,15000US060374808042
263,06,037,480901,1,060374809011,Block Group 1,G5030,S,429508,0,+34.0895128,-118.1397394,0.028767112806502838,4.195668843347309e-5,15000US060374809011
264,06,037,480902,1,060374809021,Block Group 1,G5030,S,342605,0,+34.0812064,-118.1386777,0.03206491206918888,3.346424509555294e-5,15000US060374809021
265,06,037,480903,1,060374809031,Block Group 1,G5030,S,803828,0,+34.0736606,-118.1393490,0.03580323623887658,7.850793542209627e-5,15000US060374809031
266,06,037,481001,1,060374810011,Block Group 1,G5030,S,334927,0,+34.0912695,-118.1270533,0.027757808219000545,3.271827257126639e-5,15000US060374810011
267,06,037,481001,2,060374810012,Block Group 2,G5030,S,376196,0,+34.0889514,-118.1318128,0.024940074691148492,3.674849984049438e-5,15000US060374810012
268,06,037,481002,1,060374810021,Block Group 1,G5030,S,460409,0,+34.0967919,-118.1161576,0.029469560833782067,4.49793175606985e-5,15000US060374810021
269,06,085,506202,2,060855062022,Block Group 2,G5030,S,626097,0,+37.2997949,-121.9872474,0.03651670978728875,6.362851406201482e-5,15000US060855062022
270,06,085,506202,3,060855062023,Block Group 3,G5030,S,1022630,0,+37.2976126,-121.9953474,0.05972003299808491,0.00010392400528221813,15000US060855062023
271,06,085,506203,2,060855062032,Block Group 2,G5030,S,495907,0,+37.3207652,-121.9892248,0.031160308278182666,5.0411005929807666e-5,15000US060855062032
272,06,085,506204,1,060855062041,Block Group 1,G5030,S,483125,0,+37.3172167,-121.9871045,0.04757137447378078,4.910960380042524e-5,15000US060855062041
273,06,085,506204,2,060855062042,Block Group 2,G5030,S,312723,0,+37.3120960,-121.9791866,0.025197203280112126,3.1786182715385685e-5,15000US060855062042
274,06,059,110008,3,060591100083,Block Group 3,G5030,S,402829,0,+33.7838459,-118.0805250,0.030136456139968605,3.921212638807743e-5,15000US060591100083
275,06,019,001407,1,060190014071,Block Group 1,G5030,S,644014,0,+36.7340896,-119.7273718,0.04315635079488688,6.497185266893683e-5,15000US060190014071
276,06,085,507703,5,060855077035,Block Group 5,G5030,S,1182039,0,+37.3162599,-122.0787224,0.05621774855851808,0.00012015310271700462,15000US060855077035
277,06,085,507805,1,060855078051,Block Group 1,G5030,S,976085,0,+37.3356516,-122.0464253,0.06107553443436191,9.92437292438278e-5,15000US060855078051
278,06,083,000600,2,060830006002,Block Group 2,G5030,S,581986,0,+34.4348825,-119.6969007,0.042721170618956986,5.708126366311774e-5,15000US060830006002
279,06,083,000600,5,060830006005,Block Group 5,G5030,S,513750,0,+34.4333431,-119.6871444,0.04464757548411603,5.0387586340811235e-5,15000US060830006005
280,06,083,000801,2,060830008012,Block Group 2,G5030,S,288256,0,+34.4282558,-119.6854418,0.02472248914416497,2.8269896121761722e-5,15000US060830008012
281,06,019,002601,1,060190026011,Block Group 1,G5030,S,352283,0,+36.7468186,-119.7700434,0.024257221600112452,3.5546384667038756e-5,15000US060190026011
282,06,019,003600,5,060190036005,Block Group 5,G5030,S,323562,0,+36.7775699,-119.8131064,0.025194532558016094,3.266096892828434e-5,15000US060190036005
283,06,019,006403,3,060190064033,Block Group 3,G5030,S,388132657,10457485,+36.8108807,-119.2782235,1.2928640935662243,0.04024457269166408,15000US060190064033
284,06,019,005513,1,060190055131,Block Group 1,G5030,S,1301795,0,+36.8483846,-119.7020781,0.050880433598822786,0.00013152587196873112,15000US060190055131
285,06,019,004504,2,060190045042,Block Group 2,G5030,S,531794,0,+36.8260018,-119.7943595,0.03216478836054498,5.371393736654714e-5,15000US060190045042
286,06,019,006201,2,060190062012,Block Group 2,G5030,S,7342118,98868,+36.6847537,-119.5374742,0.12453983139385519,0.000750245219958749,15000US060190062012
287,06,019,006201,1,060190062011,Block Group 1,G5030,S,385871,0,+36.6960181,-119.5502514,0.025403931309267175,3.891025612934964e-5,15000US060190062011
288,06,019,008200,1,060190082001,Block Group 1,G5030,S,239959633,3381173,+36.6502993,-120.3202316,0.6800491091354234,0.024524315971692398,15000US060190082001
289,06,019,007004,1,060190070041,Block Group 1,G5030,S,16949934,0,+36.5764100,-119.5887412,0.21047357380102874,0.0017065778436796675,15000US060190070041
290,06,019,007600,2,060190076002,Block Group 2,G5030,S,208019487,0,+36.5565668,-119.9837768,0.7178800693493749,0.020938834015491337,15000US060190076002
291,06,019,008000,3,060190080003,Block Group 3,G5030,S,5598534,0,+36.1503043,-120.3809406,0.1040570198488269,0.0005606549512194057,15000US060190080003
292,06,019,000600,3,060190006003,Block Group 3,G5030,S,335078,0,+36.7470396,-119.7943739,0.024512445020758205,3.381009051396069e-5,15000US060190006003
293,06,019,000300,2,060190003002,Block Group 2,G5030,S,933822,0,+36.7282777,-119.7955428,0.0396117398719692,9.420273183739168e-5,15000US060190003002
294,06,085,507805,2,060855078052,Block Group 2,G5030,S,479392,0,+37.3352295,-122.0630786,0.04447774040397102,4.874170714937757e-5,15000US060855078052
295,06,085,507805,3,060855078053,Block Group 3,G5030,S,662739,0,+37.3286501,-122.0527225,0.05659267570062113,6.737767889994295e-5,15000US060855078053
296,06,083,000900,2,060830009002,Block Group 2,G5030,S,1027508,0,+34.4219935,-119.7003990,0.05961829929147196,0.00010076295182408424,15000US060830009002
297,06,083,001000,1,060830010001,Block Group 1,G5030,S,146733,0,+34.4235636,-119.7099136,0.01566121828607426,1.4389699613413335e-5,15000US060830010001
